Respondent_ID,Segment,Gender,Q1_Age,Q2_Nationality,Q3_Income_Bracket,Q3_Income_AED_Month,Q4_Living_Situation,Q5_Area_Dubai,Q6_Num_Apps_Used,Q7_Monthly_Service_Spend_AED,Q8_Hours_Logistics_Per_Week,Q9_Uses_Laundry,Q9_Uses_Cleaning,Q9_Uses_Carwash,Q9_Uses_Grocery,Q9_Uses_Salon,Q9_Uses_Maintenance,Q9_Uses_Petcare,Q9_Uses_Airport,Q9_Uses_Concierge,Q10_Satisfaction_Current,Q11_Problem_Frequency,Q12_Pain_Score_1to10,Q13_Primary_Frustration,Q14_Importance_One_App,Q15_Freq_Laundry,Q15_Freq_Cleaning,Q15_Freq_Carwash,Q15_Freq_Grocery,Q15_Freq_Salon,Q15_Freq_Maintenance,Q15_Freq_Petcare,Q16_Car_Ownership,Q17_Pet_Ownership,Q18_Subscription_Intent,Q19_WTP_AED_Month,Q19_WTP_Category,Q20_Preferred_Payment,Q21_Rank_Laundry,Q21_Rank_Cleaning,Q21_Rank_Carwash,Q21_Rank_Grocery,Q21_Rank_Salon,Q21_Rank_Maintenance,Q21_Rank_Petcare,Q21_Rank_Airport,Q21_Rank_Concierge,Q22_AI_Comfort,Q23_Existing_Subscriptions,Q24_Trust_Driver,Q25_LifeScore,Would_Subscribe
LP0825,Budget Expat,Male,23,Indian,3,10200.0,Couple no kids,International City/Al Quoz,4,350.0,2,1,1,0,1,0,1,0,0,0,5,3,3.2,Too many apps to manage,5,3,2,3,3,2,1,3,Own car,No pets,3,80.0,Below AED 100,Monthly subscription,3,0,2,0,0,0,1,0,0,3,1,Transparent pricing,2,0
LP0826,Nuclear Family,Male,46,Indian,2,5900.0,Family with kids,Palm/Emirates Hills,7,2780.0,4,1,1,1,0,1,1,0,0,0,1,3,8.7,No personalisation,5,4,4,3,5,2,3,1,Own car,No pets,5,310.0,AED 300-399,Pay per use + discount,3,2,0,1,0,0,0,0,0,2,1,Verified partners,2,1
LP0827,Busy Professional,Male,33,Indian,4,25400.0,Living alone,JLT/Marina,8,1130.0,4,1,1,1,1,0,0,0,0,0,2,4,8.3,No cross-service loyalty,5,5,3,3,5,4,3,3,Family car,No pets,5,340.0,AED 300-399,Pay per use + discount,2,0,0,1,3,0,0,0,0,5,2,Peer recommendation,3,1
LP0828,Busy Professional,Female,30,Arab,4,27100.0,Living alone,Mirdif/Sports City,7,590.0,5,1,1,1,1,0,0,1,0,1,3,4,6.3,Too many apps to manage,5,4,2,4,5,2,2,4,Own car,No pets,5,390.0,AED 300-399,Annual subscription,2,0,3,1,0,0,0,0,0,3,2,Verified partners,3,1
LP0829,Nuclear Family,Male,34,Indian,4,21500.0,Flatmates,Downtown/Business Bay,9,2760.0,2,1,1,1,1,1,0,1,0,1,2,4,8.2,No cross-service loyalty,5,5,4,3,5,4,3,2,Own car,No pets,5,270.0,AED 200-299,Monthly subscription,1,3,0,2,0,0,0,0,0,3,3,Free trial,3,1
LP0830,Nuclear Family,Prefer not to say,50,Indian,2,7800.0,Couple no kids,Deira/Bur Dubai,8,1680.0,2,1,1,1,1,1,1,1,0,0,4,3,7.6,Unreliable quality/timing,3,5,5,3,4,3,3,1,No car,No pets,4,190.0,AED 100-199,Pay per use + discount,1,2,0,3,0,0,0,0,0,5,3,Verified partners,2,0
LP0831,Budget Expat,Male,29,Arab,3,17500.0,Family with kids,International City/Al Quoz,4,460.0,1,1,1,1,0,0,1,0,0,0,5,2,5.9,Too expensive,4,2,1,2,3,1,2,1,No car,One pet,5,200.0,AED 200-299,Annual subscription,2,0,3,1,0,0,0,0,0,3,1,Transparent pricing,4,0
LP0832,Nuclear Family,Male,46,Pakistani,2,5600.0,Family with kids,Other,5,1830.0,5,1,1,1,1,0,1,0,0,1,2,3,6.8,Too expensive,4,5,5,3,4,3,3,1,No car,No pets,3,240.0,AED 200-299,Monthly subscription,1,2,0,3,0,0,0,0,0,3,2,Peer recommendation,2,0
LP0833,Premium Resident,Male,39,Other,5,72200.0,Family with kids,Downtown/Business Bay,4,5400.0,3,1,0,0,1,1,1,0,1,1,2,3,4.5,No personalisation,4,2,5,4,3,5,3,3,Own car,Multiple pets,4,1100.0,AED 750+,Monthly subscription,0,1,3,0,2,0,0,0,0,3,3,Free trial,3,1
LP0834,Budget Expat,Female,30,Indian,1,3700.0,Family with kids,International City/Al Quoz,3,420.0,1,1,1,0,1,0,0,0,0,0,3,5,6.8,Unreliable quality/timing,5,2,3,1,3,1,2,1,Own car,No pets,4,200.0,AED 200-299,Annual subscription,0,1,0,2,0,3,0,0,0,3,2,Transparent pricing,4,0
LP0835,Busy Professional,Male,29,Indian,3,11200.0,Living alone,Deira/Bur Dubai,4,1270.0,3,1,1,0,1,1,1,0,1,1,2,3,8.6,Unreliable quality/timing,3,2,3,3,4,3,2,3,No car,Multiple pets,5,410.0,AED 400-499,Annual subscription,0,3,0,1,0,0,0,2,0,3,1,Verified partners,1,1
LP0836,Premium Resident,Female,35,British/Western,5,80200.0,Family with kids,JLT/Marina,9,6820.0,1,0,1,1,0,0,1,0,0,1,2,2,7.5,Unreliable quality/timing,4,3,4,4,4,5,5,3,Own car,No pets,5,630.0,AED 500-749,Pay per use + discount,0,0,0,3,2,1,0,0,0,5,3,Verified partners,3,1
LP0837,Budget Expat,Male,29,Other,2,5800.0,Flatmates,JLT/Marina,6,370.0,3,1,1,1,1,1,0,0,1,0,3,2,7.8,Too expensive,2,3,3,3,3,3,2,2,No car,No pets,3,110.0,AED 100-199,Monthly subscription,3,0,0,0,2,0,0,1,0,3,2,Verified partners,3,0
LP0838,Nuclear Family,Male,37,Filipino,4,26300.0,Family with kids,Deira/Bur Dubai,6,2830.0,4,1,1,0,0,1,1,1,0,0,1,3,8.8,Too many apps to manage,3,4,5,3,5,3,3,1,Own car,No pets,5,250.0,AED 200-299,Pay per use + discount,3,2,0,1,0,0,0,0,0,3,2,Transparent pricing,3,1
LP0839,Budget Expat,Male,29,Pakistani,1,3200.0,Flatmates,Deira/Bur Dubai,3,520.0,2,0,1,0,0,0,0,0,1,0,3,4,4.8,No personalisation,3,3,4,2,3,2,2,2,Family car,No pets,3,100.0,AED 100-199,Pay per use + discount,0,1,0,3,0,0,0,2,0,1,1,Free trial,4,0
LP0840,Nuclear Family,Female,37,Indian,1,4300.0,Couple no kids,Mirdif/Sports City,8,2560.0,3,1,1,1,1,1,0,0,0,0,2,5,7.5,Too many apps to manage,3,4,5,2,4,3,2,1,Family car,One pet,5,210.0,AED 200-299,Annual subscription,3,1,0,2,0,0,0,0,0,3,0,Verified partners,3,1
LP0841,Premium Resident,Male,47,Indian,4,25500.0,Family with kids,Palm/Emirates Hills,7,3670.0,2,1,1,1,1,1,1,0,0,1,2,4,4.0,No personalisation,5,1,5,5,3,3,3,1,Own car,Multiple pets,5,580.0,AED 500-749,Annual subscription,0,1,2,0,0,3,0,0,0,4,3,Verified partners,4,1
LP0842,Budget Expat,Female,28,Pakistani,3,15000.0,Flatmates,Deira/Bur Dubai,3,570.0,2,1,0,1,0,0,1,1,0,1,4,3,3.2,Too expensive,3,3,2,2,4,2,1,1,Own car,No pets,2,200.0,AED 200-299,Pay per use + discount,2,0,3,1,0,0,0,0,0,1,0,Free trial,4,0
LP0843,Nuclear Family,Male,43,British/Western,2,6100.0,Family with kids,International City/Al Quoz,6,1050.0,5,1,1,1,1,1,0,0,0,1,3,5,7.9,Too many apps to manage,3,5,4,3,4,4,5,3,Own car,One pet,5,440.0,AED 400-499,Pay per use + discount,1,0,0,3,0,2,0,0,0,3,3,Verified partners,4,1
LP0844,Nuclear Family,Male,33,Pakistani,3,12400.0,Family with kids,Mirdif/Sports City,7,2550.0,4,1,0,0,1,0,1,1,0,0,3,4,5.3,Too expensive,3,5,5,4,4,4,4,1,Family car,No pets,3,430.0,AED 400-499,Monthly subscription,2,1,0,0,3,0,0,0,0,4,1,Cancellation policy,4,0
LP0845,Busy Professional,Female,34,Indian,4,23800.0,Couple no kids,JLT/Marina,10,1510.0,4,1,1,0,1,1,1,0,0,0,3,5,8.8,No personalisation,4,4,5,4,5,3,1,1,Own car,One pet,5,240.0,AED 200-299,Annual subscription,0,1,3,2,0,0,0,0,0,4,1,Data privacy,2,1
LP0846,Busy Professional,Male,32,Filipino,3,17300.0,Couple no kids,Downtown/Business Bay,8,970.0,4,1,1,1,1,1,0,0,1,0,3,4,8.9,Unreliable quality/timing,5,5,3,5,3,3,3,3,Own car,No pets,5,360.0,AED 300-399,Monthly subscription,1,0,2,3,0,0,0,0,0,4,1,Verified partners,2,1
LP0847,Premium Resident,Male,38,Indian,2,9100.0,Family with kids,JLT/Marina,6,4930.0,3,1,1,1,0,1,1,0,1,0,2,3,7.6,Unreliable quality/timing,4,2,3,5,3,3,3,2,Own car,One pet,4,300.0,AED 300-399,Monthly subscription,0,3,1,0,2,0,0,0,0,3,3,Data privacy,4,1
LP0848,Premium Resident,Female,36,Pakistani,5,76200.0,Couple no kids,Palm/Emirates Hills,8,13870.0,2,1,1,0,1,1,1,0,1,1,3,3,7.7,No cross-service loyalty,4,5,5,5,4,4,2,3,Own car,Multiple pets,4,1200.0,AED 750+,Flexible credits,1,2,3,0,0,0,0,0,0,4,2,Free trial,3,1
LP0849,Budget Expat,Male,32,Indian,2,8900.0,Living alone,International City/Al Quoz,2,400.0,3,1,0,1,1,0,0,0,0,0,1,3,5.7,Hard to book and track,3,3,2,1,3,2,2,1,Own car,No pets,1,140.0,AED 100-199,Annual subscription,2,3,0,1,0,0,0,0,0,2,0,Peer recommendation,1,0
LP0850,Budget Expat,Female,18,Indian,3,15600.0,Living alone,Downtown/Business Bay,5,410.0,2,0,0,1,0,0,1,0,0,0,1,1,4.8,Too expensive,4,3,4,1,3,3,1,1,Family car,Multiple pets,5,160.0,AED 100-199,Monthly subscription,3,1,0,2,0,0,0,0,0,2,1,Transparent pricing,3,1
LP0851,Nuclear Family,Male,41,Filipino,5,57900.0,Couple no kids,Mirdif/Sports City,7,2880.0,3,1,1,1,1,0,0,0,1,0,3,5,7.5,Too many apps to manage,3,3,5,2,4,3,3,1,Own car,Multiple pets,3,580.0,AED 500-749,Monthly subscription,0,1,0,2,0,3,0,0,0,4,2,Verified partners,3,1
LP0852,Nuclear Family,Female,26,Arab,3,13700.0,Family with kids,Mirdif/Sports City,8,1170.0,4,1,1,0,1,1,1,1,0,1,3,3,6.9,Unreliable quality/timing,4,4,3,4,5,2,3,1,Own car,No pets,2,480.0,AED 400-499,Monthly subscription,2,0,3,1,0,0,0,0,0,3,0,Peer recommendation,2,0
LP0853,Nuclear Family,Male,49,Arab,4,27800.0,Family with kids,Downtown/Business Bay,7,1510.0,1,0,1,0,1,1,1,0,1,0,4,3,6.6,Too expensive,4,4,5,1,5,2,3,2,No car,No pets,4,380.0,AED 300-399,Monthly subscription,3,2,0,1,0,0,0,0,0,4,0,Verified partners,3,1
LP0854,Premium Resident,Male,38,Arab,5,44600.0,Family with kids,Mirdif/Sports City,8,11040.0,4,0,1,1,1,1,0,0,1,1,2,2,6.3,No personalisation,4,2,5,4,5,3,3,2,Own car,One pet,5,490.0,AED 400-499,Annual subscription,0,2,3,1,0,0,0,0,0,5,3,Verified partners,2,1
LP0855,Busy Professional,Female,26,Indian,5,67200.0,Couple no kids,Deira/Bur Dubai,7,1900.0,4,1,1,0,1,1,1,0,1,0,2,3,10.0,No cross-service loyalty,4,5,3,4,4,3,3,2,No car,No pets,5,550.0,AED 500-749,Pay per use + discount,1,0,3,2,0,0,0,0,0,4,2,Cancellation policy,3,1
LP0856,Busy Professional,Male,32,Pakistani,3,15000.0,Living alone,JLT/Marina,10,12300.0,5,1,1,1,1,1,0,0,1,0,2,4,7.8,Too many apps to manage,4,4,4,4,5,3,2,2,Family car,Multiple pets,4,220.0,AED 200-299,Annual subscription,0,3,2,1,0,0,0,0,0,5,3,Transparent pricing,3,1
LP0857,Budget Expat,Male,37,Filipino,1,2500.0,Flatmates,Deira/Bur Dubai,3,310.0,1,1,0,0,1,1,1,0,0,0,2,2,5.7,Unreliable quality/timing,4,3,3,1,3,2,2,1,No car,One pet,5,120.0,AED 100-199,Pay per use + discount,2,3,0,1,0,0,0,0,0,2,0,Cancellation policy,4,1
LP0858,Premium Resident,Female,49,Indian,3,16700.0,Family with kids,Deira/Bur Dubai,7,3450.0,3,1,1,1,0,1,1,0,1,1,3,4,4.7,No cross-service loyalty,4,3,4,3,5,4,3,2,Own car,No pets,3,720.0,AED 500-749,Flexible credits,0,2,0,1,3,0,0,0,0,4,3,Transparent pricing,4,1
LP0859,Premium Resident,Male,43,Pakistani,4,34400.0,Family with kids,Downtown/Business Bay,6,5730.0,2,1,1,1,1,0,1,1,1,1,3,3,6.8,No cross-service loyalty,5,2,3,4,4,5,4,4,Family car,No pets,4,900.0,AED 750+,Annual subscription,0,0,2,3,1,0,0,0,0,4,3,Data privacy,4,1
LP0860,Busy Professional,Female,32,Pakistani,3,19500.0,Living alone,Downtown/Business Bay,5,1360.0,4,0,0,0,1,0,0,1,0,1,1,4,10.0,Too many apps to manage,4,4,3,2,5,3,2,2,Own car,One pet,5,160.0,AED 100-199,Monthly subscription,2,0,0,1,3,0,0,0,0,3,2,Cancellation policy,3,1
LP0861,Nuclear Family,Female,42,Indian,1,4000.0,Family with kids,Other,7,1230.0,4,1,1,0,0,1,1,1,0,0,3,3,7.1,Unreliable quality/timing,4,4,3,3,5,3,4,2,No car,No pets,5,180.0,AED 100-199,Monthly subscription,2,0,0,1,0,3,0,0,0,4,3,Peer recommendation,3,1
LP0862,Busy Professional,Male,39,Filipino,3,13900.0,Couple no kids,Downtown/Business Bay,6,2080.0,4,1,0,1,1,0,1,1,1,0,1,4,9.9,Too many apps to manage,5,3,4,5,4,3,2,1,No car,No pets,5,320.0,AED 300-399,Monthly subscription,0,3,1,2,0,0,0,0,0,4,2,Peer recommendation,1,1
LP0863,Budget Expat,Female,21,Other,3,14100.0,Flatmates,Deira/Bur Dubai,4,550.0,3,0,1,1,0,1,0,0,0,0,3,2,4.4,Too expensive,3,3,2,3,4,3,1,2,No car,No pets,5,220.0,AED 200-299,Pay per use + discount,0,0,2,1,3,0,0,0,0,3,0,Free trial,2,1
LP0864,Nuclear Family,Female,34,Pakistani,3,19200.0,Family with kids,Mirdif/Sports City,9,2430.0,4,0,1,1,1,0,1,0,0,0,1,2,8.0,Hard to book and track,3,3,4,4,5,4,3,2,Family car,One pet,4,420.0,AED 400-499,Pay per use + discount,0,2,0,1,3,0,0,0,0,2,2,Peer recommendation,2,1
LP0865,Busy Professional,Male,27,Filipino,2,8200.0,Living alone,International City/Al Quoz,7,9000.0,3,1,1,1,0,1,1,0,1,0,2,4,9.3,Too many apps to manage,5,5,3,3,1,2,3,3,Family car,One pet,5,230.0,AED 200-299,Pay per use + discount,1,0,0,0,0,0,3,2,0,2,3,Free trial,2,1
LP0866,Budget Expat,Female,19,Other,2,8600.0,Family with kids,Deira/Bur Dubai,6,390.0,3,0,0,0,1,1,0,1,0,0,2,2,7.2,Too many apps to manage,5,2,2,2,2,1,3,2,Own car,No pets,2,200.0,AED 200-299,Pay per use + discount,0,0,0,2,0,1,3,0,0,2,1,Free trial,5,0
LP0867,Busy Professional,Male,32,Arab,3,10500.0,Living alone,Deira/Bur Dubai,9,1230.0,4,0,1,1,1,0,1,0,1,1,4,3,6.8,Hard to book and track,5,3,4,5,5,4,3,2,No car,No pets,5,210.0,AED 200-299,Monthly subscription,0,3,1,2,0,0,0,0,0,4,3,Transparent pricing,3,1
LP0868,Premium Resident,Female,39,British/Western,4,27300.0,Family with kids,JLT/Marina,6,3110.0,3,1,1,1,0,0,1,0,1,1,2,2,8.4,No personalisation,5,3,5,4,5,5,3,2,Own car,No pets,5,600.0,AED 500-749,Monthly subscription,0,2,0,3,1,0,0,0,0,4,3,Data privacy,3,1
LP0869,Nuclear Family,Female,41,Pakistani,2,8400.0,Family with kids,International City/Al Quoz,7,1560.0,4,1,1,0,1,1,1,1,0,1,1,2,10.0,Too many apps to manage,5,4,4,3,5,3,3,1,Family car,One pet,5,510.0,AED 500-749,Monthly subscription,3,2,0,1,0,0,0,0,0,3,3,Verified partners,2,1
LP0870,Budget Expat,Male,32,Filipino,2,6900.0,Family with kids,International City/Al Quoz,4,310.0,4,0,0,1,1,0,1,0,0,1,4,2,9.0,Too expensive,4,2,3,3,3,1,2,2,No car,No pets,2,250.0,AED 200-299,Pay per use + discount,0,2,3,1,0,0,0,0,0,3,2,Transparent pricing,3,0
LP0871,Busy Professional,Female,34,Pakistani,3,15700.0,Couple no kids,JLT/Marina,7,1540.0,3,1,1,1,1,1,1,0,1,0,2,2,10.0,No personalisation,4,4,2,4,4,3,2,1,Family car,No pets,5,290.0,AED 200-299,Pay per use + discount,2,0,1,3,0,0,0,0,0,4,3,Free trial,3,1
LP0872,Budget Expat,Female,20,Emirati,2,7500.0,Flatmates,Mirdif/Sports City,3,480.0,2,1,1,0,1,0,1,0,0,1,3,3,1.4,No cross-service loyalty,5,4,4,2,2,2,2,1,Family car,No pets,3,60.0,Below AED 100,Pay per use + discount,2,1,3,0,0,0,0,0,0,4,0,Verified partners,3,0
LP0873,Busy Professional,Prefer not to say,32,Filipino,3,16600.0,Family with kids,Downtown/Business Bay,7,630.0,3,1,1,1,1,1,1,0,1,0,1,4,9.8,Hard to book and track,5,3,4,3,4,4,2,2,Own car,No pets,5,230.0,AED 200-299,Annual subscription,0,2,0,1,3,0,0,0,0,5,2,Peer recommendation,1,1
LP0874,Nuclear Family,Female,33,Pakistani,3,14900.0,Family with kids,International City/Al Quoz,6,2140.0,3,1,1,1,1,1,1,1,1,0,1,2,7.8,Too many apps to manage,5,5,5,2,4,4,5,1,Family car,No pets,4,310.0,AED 300-399,Monthly subscription,2,1,0,0,0,3,0,0,0,5,0,Cancellation policy,3,1
LP0875,Busy Professional,Female,29,Indian,3,16900.0,Living alone,Downtown/Business Bay,7,980.0,4,1,1,1,1,1,0,0,0,1,1,1,7.5,Hard to book and track,5,3,2,4,4,4,3,2,Own car,One pet,5,270.0,AED 200-299,Monthly subscription,0,0,2,3,1,0,0,0,0,4,2,Verified partners,4,1
LP0876,Nuclear Family,Male,41,Indian,3,11000.0,Family with kids,Mirdif/Sports City,6,1600.0,1,1,1,1,1,0,1,1,0,0,2,5,4.9,Hard to book and track,5,5,5,1,5,2,4,2,Family car,One pet,3,290.0,AED 200-299,Pay per use + discount,3,1,0,2,0,0,0,0,0,3,1,Verified partners,3,0
LP0877,Busy Professional,Female,30,Filipino,4,28800.0,Flatmates,Downtown/Business Bay,5,1350.0,2,1,1,1,1,1,0,1,0,0,3,3,6.1,Too expensive,5,5,3,3,4,3,1,2,Own car,No pets,5,220.0,AED 200-299,Monthly subscription,1,3,0,2,0,0,0,0,0,5,1,Data privacy,2,1
LP0878,Nuclear Family,Male,49,Pakistani,3,18700.0,Family with kids,Mirdif/Sports City,7,3140.0,3,1,1,0,1,1,0,0,1,0,3,4,8.0,Too many apps to manage,4,4,4,3,5,2,5,2,Own car,Multiple pets,3,280.0,AED 200-299,Pay per use + discount,0,3,0,1,0,2,0,0,0,4,2,Data privacy,3,0
LP0879,Nuclear Family,Prefer not to say,40,Indian,3,18300.0,Family with kids,Mirdif/Sports City,7,2500.0,3,0,0,1,1,1,0,1,0,0,3,5,7.8,Unreliable quality/timing,4,4,4,3,5,2,4,2,Own car,Multiple pets,5,470.0,AED 400-499,Pay per use + discount,2,3,0,1,0,0,0,0,0,4,1,Free trial,2,1
LP0880,Busy Professional,Male,25,Indian,3,19200.0,Couple no kids,Downtown/Business Bay,8,1150.0,4,1,1,1,1,1,0,0,0,0,2,2,8.9,Hard to book and track,5,4,3,4,3,4,2,2,Own car,No pets,5,210.0,AED 200-299,Monthly subscription,3,0,2,0,1,0,0,0,0,3,3,Free trial,2,1
LP0881,Budget Expat,Female,25,Pakistani,2,5500.0,Couple no kids,International City/Al Quoz,4,440.0,3,1,0,0,1,0,0,0,0,0,1,2,6.1,Too many apps to manage,3,4,2,2,5,2,1,1,No car,No pets,3,150.0,AED 100-199,Flexible credits,2,0,3,1,0,0,0,0,0,2,1,Free trial,3,0
LP0882,Nuclear Family,Male,42,Filipino,4,20500.0,Family with kids,International City/Al Quoz,7,1030.0,3,1,1,1,0,1,1,0,0,0,2,3,7.4,No cross-service loyalty,4,4,5,3,5,2,2,2,Own car,No pets,4,280.0,AED 200-299,Monthly subscription,3,1,0,2,0,0,0,0,0,2,0,Free trial,4,1
LP0883,Nuclear Family,Female,41,Pakistani,3,18800.0,Family with kids,Mirdif/Sports City,6,3350.0,2,1,1,0,1,1,1,0,1,0,2,4,5.1,Hard to book and track,3,5,4,3,5,3,4,2,Own car,Multiple pets,4,430.0,AED 400-499,Monthly subscription,1,3,0,2,0,0,0,0,0,4,1,Transparent pricing,2,1
LP0884,Nuclear Family,Male,38,Indian,3,13900.0,Couple no kids,International City/Al Quoz,9,2540.0,4,1,1,0,1,1,0,0,1,0,4,4,7.2,Too many apps to manage,4,5,4,3,4,2,4,1,Own car,No pets,3,310.0,AED 300-399,Annual subscription,1,2,0,3,0,0,0,0,0,2,3,Free trial,2,0
LP0885,Budget Expat,Male,26,Indian,2,5300.0,Living alone,International City/Al Quoz,4,530.0,2,0,0,0,0,0,0,0,0,0,3,4,6.4,Too many apps to manage,4,4,2,2,5,3,1,2,Own car,Multiple pets,3,140.0,AED 100-199,Pay per use + discount,2,0,0,1,3,0,0,0,0,3,0,Free trial,1,0
LP0886,Premium Resident,Male,41,Indian,4,22300.0,Family with kids,Other,8,12590.0,4,1,0,1,1,0,1,0,1,0,3,4,6.9,No cross-service loyalty,3,3,4,4,2,3,4,2,Own car,One pet,4,650.0,AED 500-749,Annual subscription,0,3,2,0,0,1,0,0,0,3,2,Verified partners,5,1
LP0887,Nuclear Family,Male,42,British/Western,3,19000.0,Family with kids,Mirdif/Sports City,8,1890.0,5,1,1,0,1,1,0,0,0,0,2,1,6.8,No cross-service loyalty,4,4,3,3,4,1,4,3,Own car,No pets,3,650.0,AED 500-749,Pay per use + discount,1,0,0,2,0,3,0,0,0,3,1,Free trial,3,1
LP0888,Premium Resident,Female,49,Arab,5,62700.0,Couple no kids,Mirdif/Sports City,7,4560.0,1,1,1,1,1,1,1,0,1,1,2,3,5.5,Too many apps to manage,5,2,4,5,3,3,5,2,Own car,No pets,5,750.0,AED 750+,Monthly subscription,0,3,1,0,0,2,0,0,0,5,3,Free trial,4,1
LP0889,Busy Professional,Male,33,Indian,3,11500.0,Family with kids,JLT/Marina,4,900.0,4,1,1,1,1,0,1,1,0,0,3,3,8.2,Hard to book and track,4,4,3,3,2,4,2,1,No car,No pets,4,390.0,AED 300-399,Annual subscription,1,3,0,0,2,0,0,0,0,4,3,Free trial,3,1
LP0890,Budget Expat,Male,31,Pakistani,2,6100.0,Flatmates,JLT/Marina,4,540.0,2,0,1,0,1,1,0,1,0,0,2,3,5.9,Too expensive,4,3,2,3,4,5,2,2,Own car,No pets,4,130.0,AED 100-199,Flexible credits,0,0,3,2,1,0,0,0,0,3,0,Peer recommendation,5,0
LP0891,Nuclear Family,Male,39,Pakistani,5,39700.0,Family with kids,Mirdif/Sports City,8,1850.0,3,1,1,1,1,0,1,0,0,0,2,3,6.7,Too expensive,4,5,4,3,5,2,3,2,Own car,No pets,4,330.0,AED 300-399,Monthly subscription,2,3,0,1,0,0,0,0,0,3,1,Free trial,4,1
LP0892,Nuclear Family,Female,32,Indian,3,11200.0,Couple no kids,International City/Al Quoz,6,770.0,4,0,1,0,0,1,0,1,1,1,2,3,7.6,Too expensive,3,4,4,5,4,3,4,2,Own car,No pets,5,410.0,AED 400-499,Annual subscription,2,0,1,0,0,3,0,0,0,3,2,Free trial,3,1
LP0893,Nuclear Family,Male,43,Indian,3,17200.0,Couple no kids,Mirdif/Sports City,5,2030.0,4,1,1,1,1,0,1,1,0,0,3,3,6.4,No cross-service loyalty,5,5,5,4,4,3,4,2,No car,No pets,4,340.0,AED 300-399,Annual subscription,1,2,3,0,0,0,0,0,0,1,2,Verified partners,3,0
LP0894,Nuclear Family,Male,42,Filipino,2,5900.0,Couple no kids,Deira/Bur Dubai,7,5450.0,4,1,1,1,1,1,1,1,0,1,1,4,7.7,Too expensive,4,5,3,2,5,3,3,3,Own car,Multiple pets,4,340.0,AED 300-399,Pay per use + discount,2,3,0,1,0,0,0,0,0,4,1,Peer recommendation,4,1
LP0895,Nuclear Family,Male,41,Pakistani,3,11900.0,Couple no kids,International City/Al Quoz,6,2320.0,4,1,1,1,1,1,1,1,0,0,2,4,8.8,No cross-service loyalty,4,5,5,3,4,3,2,2,No car,No pets,5,350.0,AED 300-399,Annual subscription,2,1,0,3,0,0,0,0,0,4,3,Verified partners,4,1
LP0896,Premium Resident,Male,52,Filipino,4,29100.0,Family with kids,Palm/Emirates Hills,8,5820.0,5,0,1,1,1,1,1,0,1,1,3,3,7.5,Too many apps to manage,4,2,3,5,5,5,3,2,Own car,No pets,5,800.0,AED 750+,Pay per use + discount,0,0,2,1,3,0,0,0,0,3,1,Peer recommendation,3,1
LP0897,Nuclear Family,Female,36,British/Western,3,15000.0,Family with kids,Mirdif/Sports City,5,2660.0,2,0,1,1,1,0,1,1,0,0,3,3,6.8,Unreliable quality/timing,5,4,5,4,4,3,4,3,No car,No pets,3,430.0,AED 400-499,Annual subscription,3,1,2,0,0,0,0,0,0,3,1,Data privacy,2,0
LP0898,Busy Professional,Female,30,Indian,3,19300.0,Living alone,JLT/Marina,7,1240.0,4,1,1,1,1,1,0,1,1,0,2,3,7.8,Too many apps to manage,5,4,2,4,3,4,3,2,Family car,No pets,4,250.0,AED 200-299,Monthly subscription,2,0,3,0,1,0,0,0,0,5,2,Free trial,3,1
LP0899,Premium Resident,Male,47,Emirati,3,13600.0,Family with kids,Palm/Emirates Hills,3,7440.0,2,1,1,1,0,1,1,1,1,1,2,4,6.9,Unreliable quality/timing,4,2,4,4,5,5,3,2,Own car,One pet,1,1110.0,AED 750+,Flexible credits,0,3,0,2,1,0,0,0,0,4,3,Verified partners,2,0
LP0900,Budget Expat,Female,26,Indian,2,6000.0,Family with kids,Deira/Bur Dubai,7,630.0,1,1,0,0,1,1,0,0,0,0,4,3,5.0,Unreliable quality/timing,3,3,1,3,3,2,2,2,No car,Multiple pets,4,130.0,AED 100-199,Monthly subscription,1,0,2,3,0,0,0,0,0,3,2,Transparent pricing,3,0
LP0901,Nuclear Family,Female,36,Pakistani,1,3800.0,Couple no kids,JLT/Marina,7,1730.0,3,1,1,0,0,0,1,0,0,1,1,3,8.3,Too many apps to manage,5,4,2,3,3,3,1,2,Family car,No pets,4,250.0,AED 200-299,Flexible credits,1,0,2,3,0,0,0,0,0,3,2,Free trial,2,1
LP0902,Budget Expat,Female,30,Filipino,2,7800.0,Family with kids,International City/Al Quoz,3,490.0,1,1,1,1,1,1,1,0,0,0,1,2,9.2,Too expensive,2,2,2,2,3,2,1,1,Family car,No pets,3,160.0,AED 100-199,Pay per use + discount,0,2,3,1,0,0,0,0,0,3,2,Cancellation policy,3,0
LP0903,Nuclear Family,Male,43,Arab,4,24300.0,Couple no kids,Mirdif/Sports City,6,1560.0,3,0,0,0,1,1,0,0,0,0,2,2,7.2,No personalisation,4,5,5,3,5,3,3,1,Family car,No pets,5,270.0,AED 200-299,Monthly subscription,3,2,0,1,0,0,0,0,0,4,2,Verified partners,3,1
LP0904,Nuclear Family,Female,34,Indian,2,9200.0,Couple no kids,Mirdif/Sports City,7,2240.0,3,0,1,1,1,0,1,0,0,0,2,5,9.8,Too expensive,4,3,4,3,5,4,3,2,Own car,One pet,5,370.0,AED 300-399,Annual subscription,0,2,0,1,3,0,0,0,0,4,3,Verified partners,2,1
